来源,reason,原始相对路径,duration_sec,rms
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009026140000000003_333_2788582.wav,2.65,0.14611
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363021720000000001_333_2781578.wav,2.26,0.10738
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009034690000000008_333_2789470.wav,2.36,0.08037
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326017005670000000006_333_2790610.wav,2.43,0.11416
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363149410000000000_333_2784257.wav,2.3,0.15616
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363094440000000003_333_2782760.wav,2.48,0.21315
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363081830000000002_333_2782525.wav,2.58,0.2239
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009010060000000005_333_2787241.wav,2.61,0.13225
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363176380000000007_333_2786816.wav,2.49,0.11839
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009033840000000003_333_2789236.wav,2.16,0.19571
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363169380000000007_333_2785694.wav,2.22,0.09806
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326010015580000000007_333_2790504.wav,2.5,0.1488
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009015540000000003_333_2787711.wav,2.15,0.10395
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326010015610000000000_333_2790511.wav,2.44,0.0964
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363182290000000008_333_2787178.wav,2.65,0.06739
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009014410000000000_333_2787666.wav,2.46,0.11919
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363134820000000001_333_2783328.wav,2.24,0.23124
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009033760000000005_333_2789204.wav,2.06,0.18805
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363157550000000004_333_2784680.wav,2.3,0.16528
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363172960000000005_333_2786573.wav,2.39,0.1465
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009010990000000008_333_2787430.wav,2.45,0.12422
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363021470000000006_333_2781538.wav,2.46,0.16311
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009034760000000005_333_2789483.wav,2.45,0.14781
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009032130000000002_333_2789079.wav,2.26,0.12354
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363157370000000006_333_2784644.wav,2.26,0.17124
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009034490000000008_333_2789428.wav,2.64,0.09861
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363169390000000008_333_2785703.wav,2.4,0.09946
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363171100000000009_333_2786057.wav,2.35,0.13101
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009033750000000004_333_2789198.wav,2.41,0.15302
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363151700000000009_333_2784347.wav,2.45,0.17973
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363156420000000001_333_2784446.wav,2.7,0.18036
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363060260000000005_333_2782252.wav,2.65,0.09935
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363130480000000007_333_2782914.wav,2.13,0.18903
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009022310000000000_333_2787832.wav,2.3,0.20083
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363011640000000003_333_2781400.wav,2.25,0.11334
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009022790000000008_333_2788003.wav,2.29,0.09636
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363056520000000001_333_2782061.wav,2.31,0.26431
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363029250000000004_333_2781713.wav,2.45,0.16413
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363056400000000009_333_2782044.wav,2.23,0.13539
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363022540000000003_333_2781672.wav,2.4,0.14491
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363179050000000004_333_2787077.wav,2.3,0.15048
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009027440000000003_333_2789048.wav,2.51,0.20695
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363136830000000002_333_2783758.wav,2.45,0.12741
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363176790000000008_333_2786897.wav,2.44,0.10939
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326017000680000000007_333_2790579.wav,2.52,0.13595
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009010880000000007_333_2787394.wav,2.29,0.31002
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363168190000000008_333_2785490.wav,2.24,0.10014
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363021660000000005_333_2781562.wav,2.71,0.12232
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363148590000000008_333_2784068.wav,2.3,0.15358
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363134300000000009_333_2783156.wav,2.26,0.10526
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363167490000000008_333_2785310.wav,2.66,0.14576
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363060460000000005_333_2782286.wav,2.46,0.1504
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363081950000000004_333_2782552.wav,2.44,0.12844
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363056460000000005_333_2782050.wav,2.26,0.09476
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363137980000000007_333_2783888.wav,2.45,0.14369
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363022040000000003_333_2781626.wav,2.4,0.18346
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363167240000000003_333_2785256.wav,2.36,0.20416
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363149270000000006_333_2784214.wav,2.46,0.24485
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363073080000000007_333_2782348.wav,2.37,0.0943
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363166250000000004_333_2785184.wav,2.48,0.19055
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363080850000000004_333_2782464.wav,2.28,0.09843
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009010660000000005_333_2787358.wav,2.42,0.15799
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326010011950000000004_333_2789807.wav,2.07,0.10743
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326010015280000000007_333_2790474.wav,2.16,0.15051
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009034470000000006_333_2789415.wav,2.4,0.10799
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363134200000000009_333_2783121.wav,2.45,0.14747
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363060300000000009_333_2782263.wav,2.5,0.1847
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363148710000000000_333_2784117.wav,2.24,0.17781
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363134450000000004_333_2783238.wav,2.44,0.09651
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009026640000000003_333_2788819.wav,2.2,0.17618
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009032360000000005_333_2789085.wav,2.67,0.16836
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009010710000000000_333_2787376.wav,2.25,0.11544
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363171900000000009_333_2786147.wav,2.27,0.13546
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009010160000000005_333_2787277.wav,2.4,0.19019
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260325363180070000000006_333_2787140.wav,2.36,0.14952
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-20震动触感器/阶段3/260326009022330000000002_333_2787850.wav,2.22,0.13093
